Name,File
Std.HashSet.insertMany_ind,Std.Data.HashSet.Lemmas
Int.Linear.Expr.toPoly'.go.induct,Init.Data.Int.Linear
Quot.liftOn₂,Mathlib.Data.Quot
Con.hrecOn₂,Mathlib.GroupTheory.Congruence.Defs
Aesop.postTraverseDown,Aesop.Tree.Traversal
Subgroup.closure_induction,Mathlib.Algebra.Group.Subgroup.Lattice
Std.DTreeMap.keyAtIdxD,Std.Data.DTreeMap.Basic
Lean.resolveGlobalName,Lean.ResolveName
Std.TreeMap.Raw.fold,Std.Data.TreeMap.Raw.Basic
Std.DTreeMap.foldM,Std.Data.DTreeMap.Basic
Lean.matchConstCtor,Lean.MonadEnv
FreeSemigroup.traverse,Mathlib.Algebra.Free
Std.TreeSet.get,Std.Data.TreeSet.Basic
Filter.Germ.inductionOn₃,Mathlib.Order.Filter.Germ.Basic
Mathlib.Tactic.BicategoryLike.NormalExpr.tgtM,Mathlib.Tactic.CategoryTheory.Coherence.Normalize
Batteries.HashMap.fold,Batteries.Data.HashMap.Basic
Polynomial.nextCoeffUp,Mathlib.Algebra.Polynomial.Degree.TrailingDegree
Std.DTreeMap.Internal.Impl.link!.fun_cases,Std.Data.DTreeMap.Internal.Model
Std.Format.prettyM,Init.Data.Format.Basic
Nat.recDiag,Batteries.Data.Nat.Basic
Finsupp.induction_on_min₂,Mathlib.Data.Finsupp.Single
Batteries.BinomialHeap.Imp.Heap.foldTree,Batteries.Data.BinomialHeap.Basic
Lean.Elab.Tactic.sortMVarIdsByIndex,Lean.Elab.Tactic.ElabTerm
FloatArray.foldlM.loop,Init.Data.FloatArray.Basic
ST.Ref.ptrEq,Init.System.ST
Batteries.RBMap.foldr,Batteries.Data.RBMap.Basic
Function.invFunOn,Mathlib.Data.Set.Function
PiTensorProduct.induction_on,Mathlib.LinearAlgebra.PiTensorProduct
Std.DTreeMap.getKeyGT!,Std.Data.DTreeMap.Basic
SubNegMonoid.sub',Mathlib.Algebra.Group.Defs
Quotient.inductionOn₂',Mathlib.Data.Quot
Batteries.PairingHeap.headI,Batteries.Data.PairingHeap
hidden,Mathlib.Logic.Basic
Algebra.adjoin_induction₂,Mathlib.Algebra.Algebra.Subalgebra.Lattice
rel_act_of_rel_of_rel_act,Mathlib.Algebra.Order.Monoid.Unbundled.Defs
Std.Internal.List.getValueCast!,Std.Data.Internal.List.Associative
Finset.Nonempty.strong_induction,Mathlib.Data.Finset.Card
Mathlib.Tactic.TermCongr.cHole,Mathlib.Tactic.TermCongr
List.foldr_rel,Init.Data.List.Lemmas
CategoryTheory.Subobject.widePullback,Mathlib.CategoryTheory.Subobject.Lattice
Std.TreeSet.Raw.getLED,Std.Data.TreeSet.Raw.Basic
CategoryTheory.Subobject.ind₂,Mathlib.CategoryTheory.Subobject.Basic
Lean.Compiler.LCNF.withFVar,Lean.Compiler.LCNF.MonadScope
Array.get,Init.Data.Array.Bootstrap
Mathlib.Tactic.BicategoryLike.MonadMor₂Iso.coherenceHomM',Mathlib.Tactic.CategoryTheory.Coherence.Datatypes
Sym2.ind,Mathlib.Data.Sym.Sym2
Lean.ensureNoOverload,Lean.ResolveName
IO.Condvar.waitUntil,Init.System.Mutex
Lean.Syntax.MonadTraverser.goDown,Lean.Syntax
RootPairing.chainTopIdx,Mathlib.LinearAlgebra.RootSystem.Chain
Lean.NameTrie.foldM,Lean.Data.NameTrie
Classical.byCases,Init.Classical
Lean.RBNode.revFold,Lean.Data.RBMap
MeasureTheory.SimpleFunc.integral,Mathlib.MeasureTheory.Integral.Bochner.L1
Composition.recOnSingleAppend,Mathlib.Combinatorics.Enumerative.Composition
Aesop.UnorderedArraySet.foldM,Aesop.Util.UnorderedArraySet
List.foldlRecOn,Init.Data.List.Lemmas
ByteArray.foldlM.loop,Init.Data.ByteArray.Basic
CliffordAlgebra.even_induction,Mathlib.LinearAlgebra.CliffordAlgebra.Grading
Topology.IsConstructible.empty_union_induction,Mathlib.Topology.Constructible
Lean.commitWhen,Lean.Util.MonadBacktrack
IsLocalization.Away.mulNumerator,Mathlib.RingTheory.Localization.Away.Lemmas
Directed.rel_sequence,Mathlib.Logic.Encodable.Basic
Polynomial.eval₂,Mathlib.Algebra.Polynomial.Eval.Defs
Std.DHashMap.Internal.Raw₀.expand.go.induct,Std.Data.DHashMap.Internal.WF
DirectSum.Decomposition.inductionOn,Mathlib.Algebra.DirectSum.Decomposition
Nat.recOnPrimeCoprime,Mathlib.Data.Nat.Factorization.Induction
Lean.Meta.withInTypeClassResolution,Lean.Meta.Basic
Std.DHashMap.Internal.Raw₀.get,Std.Data.DHashMap.Internal.Defs
AddSubmonoid.induction_of_closure_eq_top_left,Mathlib.Algebra.Group.Submonoid.Membership
DenseRange.induction_on₃,Mathlib.Topology.DenseEmbedding
Prod.GameAdd.fix,Mathlib.Order.GameAdd
WellFounded.induction_bot',Mathlib.Order.WellFounded
Batteries.RBSet.foldlM,Batteries.Data.RBMap.Basic
List.ofFnRec,Mathlib.Data.List.OfFn
Localization.liftOn₂,Mathlib.GroupTheory.MonoidLocalization.Basic
Lean.observing?,Lean.Util.MonadBacktrack
Lean.popScope,Lean.ScopedEnvExtension
HasStrictFDerivAt.localInverse,Mathlib.Analysis.Calculus.InverseFunctionTheorem.FDeriv
Lean.Meta.withConfigWithKey,Lean.Meta.Basic
Std.TreeMap.getLE,Std.Data.TreeSet.AdditionalOperations
List.foldlIdxM,Mathlib.Data.List.Defs
Std.DTreeMap.Raw.getKeyLE!,Std.Data.DTreeMap.Raw.Basic
bihimp,Mathlib.Order.SymmDiff
Multiset.Pi.forall_rel_cons_ext,Mathlib.Data.Multiset.Pi
TrivSqZeroExt.fst,Mathlib.Algebra.TrivSqZeroExt
Lean.PersistentArray.forMAux,Lean.Data.PersistentArray
Std.DTreeMap.getKey,Std.Data.DTreeMap.Basic
Nat.recDiag.left,Batteries.Data.Nat.Basic
CoxeterSystem.simple,Mathlib.GroupTheory.Coxeter.Basic
MvPolynomial.coeff,Mathlib.Algebra.MvPolynomial.Basic
Std.DHashMap.Raw.getD,Std.Data.DHashMap.Raw
CliffordAlgebra.odd_induction,Mathlib.LinearAlgebra.CliffordAlgebra.Grading
CategoryTheory.Functor.IsPreFibered.pullbackObj,Mathlib.CategoryTheory.FiberedCategory.Fibered
Lean.Meta.DiscrTree.fold,Lean.Meta.DiscrTree
Set.Finite.induction_to_univ,Mathlib.Data.Set.Finite.Lemmas
Nat.zeckendorf.induct,Mathlib.Data.Nat.Fib.Zeckendorf
Std.DTreeMap.Internal.Impl.getKeyLED,Std.Data.DTreeMap.Internal.Queries
orM,Init.Control.Basic
Lean.Elab.pushInfoTree,Lean.Elab.InfoTree.Main
Finset.sup,Mathlib.Data.Finset.Lattice.Fold
Std.TreeMap.foldl,Std.Data.TreeMap.Basic
FreeAlgebra.liftFun,Mathlib.Algebra.FreeAlgebra
FreeAddMagma.recOnPure,Mathlib.Algebra.Free
List.maximum_of_length_pos,Mathlib.Data.List.MinMax
FloatArray.foldl,Init.Data.FloatArray.Basic
EuclideanGeometry.inversion,Mathlib.Geometry.Euclidean.Inversion.Basic
Module.Ray.someVector,Mathlib.LinearAlgebra.Ray
QPF.recF,Mathlib.Data.QPF.Univariate.Basic
Finsupp.induction_on_max₂,Mathlib.Data.Finsupp.Single
Nat.recOnPrimePow,Mathlib.Data.Nat.Factorization.Induction
Lean.PersistentArray.mapMAux,Lean.Data.PersistentArray
AlgebraicGeometry.IsLocalAtTarget.of_iSup_eq_top,Mathlib.AlgebraicGeometry.Morphisms.Basic
ValuedCSP.Term.evalSolution,Mathlib.Combinatorics.Optimization.ValuedCSP
Lean.Elab.liftMacroM,Lean.Elab.Util
Nat.mod.inductionOn,Init.Data.Nat.Div.Basic
List.mapIdxM.go,Init.Data.List.MapIdx
IsNoetherianRing.induction_on_isQuotientEquivQuotientPrime,Mathlib.RingTheory.Ideal.AssociatedPrime.Finiteness
AddSubmonoid.closure_induction,Mathlib.Algebra.Group.Submonoid.Basic
Std.DHashMap.Raw.insertMany_ind,Std.Data.DHashMap.RawLemmas
DFA.eval,Mathlib.Computability.DFA
Lean.RBTree.fold,Lean.Data.RBTree
ULiftable.up',Mathlib.Control.ULiftable
Std.ExtHashMap.getKey!,Std.Data.ExtHashMap.Basic
Array.minD,Batteries.Data.Array.Basic
Aesop.Frontend.RuleConfig.getTerm,Aesop.Frontend.RuleExpr
PProd.mk.injArrow,Mathlib.Data.Prod.PProd
zpow_induction_left,Mathlib.Algebra.Group.Basic
Fintype.induction_subsingleton_or_nontrivial,Mathlib.Data.Fintype.Card
CategoryTheory.MorphismProperty.of_eq_top,Mathlib.CategoryTheory.MorphismProperty.Basic
Submonoid.LocalizationMap.mk',Mathlib.GroupTheory.MonoidLocalization.Basic
Lean.addRawTrace,Lean.Util.Trace
MLList.force,Batteries.Data.MLList.Basic
Lean.getRefPos,Lean.Log
RatFunc.induction_on,Mathlib.FieldTheory.RatFunc.Basic
Std.DTreeMap.keyAtIndex,Std.Data.DTreeMap.Basic
Std.DTreeMap.Internal.Impl.insertMin!.fun_cases,Std.Data.DTreeMap.Internal.Model
Module.DualBases.lc,Mathlib.LinearAlgebra.Dual.Basis
SeparationQuotient.lift₂,Mathlib.Topology.Inseparable
Std.DTreeMap.maxKey!,Std.Data.DTreeMap.Basic
Subarray.foldl,Init.Data.Array.Subarray
Std.RecursiveMutex.atomically,Std.Sync.RecursiveMutex
Classical.by_cases,Mathlib.Logic.Basic
Std.DTreeMap.Raw.maxKey!,Std.Data.DTreeMap.Raw.Basic
Aesop.Script.SScript.render,Aesop.Script.SScript
lineDerivWithin,Mathlib.Analysis.Calculus.LineDeriv.Basic
Int.le.elim,Mathlib.Data.Int.Order.Basic
Lean.Expr.withApp,Lean.Expr
WithTop.recTopCoe,Mathlib.Order.TypeTags
Multiset.foldr_induction,Mathlib.Data.Multiset.MapFold
IO.FS.withIsolatedStreams,Init.System.IO
fourierCoeff,Mathlib.Analysis.Fourier.AddCircle
Std.HashSet.Raw.fold,Std.Data.HashSet.Raw
MonomialOrder.leadingCoeff,Mathlib.RingTheory.MvPolynomial.MonomialOrder
ULiftable.upMap,Mathlib.Control.ULiftable
Lean.Meta.unhygienic,Batteries.Lean.Meta.Basic
MLList.forIn,Batteries.Data.MLList.Basic
Quantale.leftMulResiduation,Mathlib.Algebra.Order.Quantale
Finset.affineCombinationSingleWeights,Mathlib.LinearAlgebra.AffineSpace.Combination
Reflexive.rel_of_ne_imp,Mathlib.Logic.Relation
Lean.resolveLocalName.loop,Lean.ResolveName
Aesop.optimizeSyntax,Aesop.Script.OptimizeSyntax
birkhoffSum,Mathlib.Dynamics.BirkhoffSum.Basic
Monoid.PushoutI.NormalWord.consRecOn,Mathlib.GroupTheory.PushoutI
Tropical.tropRec,Mathlib.Algebra.Tropical.Basic
Array.findM?,Init.Data.Array.Basic
toLBoolM,Lean.Data.LBool
Quotient.ind,Init.Core
CategoryTheory.Projective.over,Mathlib.CategoryTheory.Preadditive.Projective.Basic
Lean.Meta.withMCtx,Lean.Meta.Basic
NNRat.cast,Mathlib.Data.Rat.Init
RingHom.OfLocalizationSpan.ofIsLocalization',Mathlib.RingTheory.LocalProperties.Basic
Nat.recOnMul.hp'',Mathlib.Data.Nat.Factorization.Induction
circleIntegral,Mathlib.MeasureTheory.Integral.CircleIntegral
Monoid.CoprodI.NeWord.last,Mathlib.GroupTheory.CoprodI
Array.mapM.map.induct,Init.Internal.Order.Lemmas
Part.getOrElse,Mathlib.Data.Part
ExistsUnique.elim,Mathlib.Logic.ExistsUnique
Relation.ReflTransGen.head_induction_on,Mathlib.Logic.Relation
List.Pi.forall_rel_cons_ext,Mathlib.Data.List.Pi
Std.DTreeMap.Internal.Impl.getKey!ₘ,Std.Data.DTreeMap.Internal.Model
CategoryTheory.Subobject.lift,Mathlib.CategoryTheory.Subobject.Basic
Multiset.noncommFoldr,Mathlib.Data.Finset.NoncommProd
Lean.Elab.throwAbortTerm,Lean.Elab.Exception
namedPattern,Init.Prelude
Vector.getD,Init.Data.Vector.Basic
Aesop.Frontend.RuleConfig.validateForAdditionalRules,Aesop.Frontend.RuleExpr
SetTheory.PGame.rightMoves_neg_cases,Mathlib.SetTheory.PGame.Algebra
Mathlib.Tactic.BicategoryLike.Mor₂.srcM,Mathlib.Tactic.CategoryTheory.Coherence.Datatypes
Lean.Elab.addDeclarationRangesForBuiltin,Lean.Elab.DeclarationRange
MulOpposite.rec',Mathlib.Algebra.Opposites
Stream.drop,Batteries.Data.Stream
Lean.commitIfNoEx,Lean.Util.MonadBacktrack
Fin.snoc,Mathlib.Data.Fin.Tuple.Basic
Finset.sup'_induction,Mathlib.Data.Finset.Lattice.Fold
Array.filterMapM,Init.Data.Array.Basic
MeasureTheory.Lp.induction,Mathlib.MeasureTheory.Function.SimpleFuncDenseLp
IsPurelyInseparable.elemReduct,Mathlib.FieldTheory.PurelyInseparable.Exponent
WeierstrassCurve.Projective.negDblY,Mathlib.AlgebraicGeometry.EllipticCurve.Projective.Formula
Aesop.UnorderedArraySet.allM,Aesop.Util.UnorderedArraySet
Std.DTreeMap.Raw.getKeyGT!,Std.Data.DTreeMap.Raw.Basic
Polynomial.leadingCoeff,Mathlib.Algebra.Polynomial.Degree.Definitions
Aesop.forEachExprInLDecl',Aesop.Util.Basic
by_contradiction,Mathlib.Logic.Basic
FreeAddGroup.Lift.aux,Mathlib.GroupTheory.FreeGroup.Basic
Std.TreeMap.Raw.get!,Std.Data.TreeMap.Raw.Basic
Std.HashMap.getKeyD,Std.Data.HashMap.Basic
Lean.resolveGlobalConstNoOverloadCore,Lean.ResolveName
Std.DHashMap.forM,Std.Data.DHashMap.Basic
Lean.Meta.isMatcherApp,Lean.Meta.Match.MatcherInfo
Monoid.PushoutI.induction_on,Mathlib.GroupTheory.PushoutI
CategoryTheory.Limits.ClosedUnderColimitsOfShape.colimit,Mathlib.CategoryTheory.Limits.FullSubcategory
Mathlib.StacksTag.addTagEntry,Mathlib.Tactic.StacksAttribute
Nat.repeatTR,Init.Data.Nat.Basic
Sat.Fmla.refute,Mathlib.Tactic.Sat.FromLRAT
WeierstrassCurve.Projective.add,Mathlib.AlgebraicGeometry.EllipticCurve.Projective.Point
Lean.PersistentArray.anyM,Lean.Data.PersistentArray
Option.forM,Init.Data.Option.Instances
Quotient.recOnSubsingleton₂,Init.Core
GradedMonoid.GMonoid.gnpowRec,Mathlib.Algebra.GradedMonoid
Std.TreeMap.Raw.find!,Std.Data.TreeMap.Raw.Basic
Multiset.strongInductionOn,Mathlib.Data.Multiset.Basic
Finmap.induction_on₂,Mathlib.Data.Finmap
Std.DTreeMap.Internal.Impl.Const.get!,Std.Data.DTreeMap.Internal.Queries
Lean.Grind.CommRing.Mon.denote,Init.Grind.CommRing.Poly
CategoryTheory.Limits.terminal,Mathlib.CategoryTheory.Limits.Shapes.Terminal
CategoryTheory.MorphismProperty.pullback_fst,Mathlib.CategoryTheory.MorphismProperty.Limits
Std.TreeMap.getKey,Std.Data.TreeMap.Basic
AddSubmonoid.iSup_induction,Mathlib.Algebra.Group.Submonoid.Membership
Quotient.ind₂',Mathlib.Data.Quot
Nat.gcd.induction,Init.Data.Nat.Gcd
Std.DHashMap.Internal.Raw₀.Const.insertManyIfNewUnit_ind,Std.Data.DHashMap.Internal.RawLemmas
CategoryTheory.codetector,Mathlib.CategoryTheory.Generator.Basic
Set.restrict,Mathlib.Data.Set.Restrict
Nat.recAuxOn,Batteries.Data.Nat.Basic
Lean.ShareCommon.PShareCommonM.run,Lean.Util.ShareCommon
bisequence,Mathlib.Control.Bitraversable.Basic
Batteries.RBNode.foldlM,Batteries.Data.RBMap.Basic
PicardLindelof.FunSpace.vComp,Mathlib.Analysis.ODE.PicardLindelof
Plausible.runRand,Plausible.Random
Finset.forall_of_forall_insert,Mathlib.Data.Finset.Insert
Array.flatMapM,Init.Data.Array.Basic
zipWithM,Mathlib.Control.Basic
Lean.getConstInfo,Lean.MonadEnv
Function.Iterate.rec,Mathlib.Logic.Function.Iterate
Substring.foldr,Init.Data.String.Basic
FreeAddMonoid.inductionOn',Mathlib.Algebra.FreeMonoid.Basic
UniformSpace.Completion.induction_on₂,Mathlib.Topology.UniformSpace.Completion
CategoryTheory.Paths.induction',Mathlib.CategoryTheory.PathCategory.Basic
Lean.Parser.Tactic.Doc.tagInfo,Lean.Parser.Tactic.Doc
Lean.Meta.mkFreshIdWithPrefix,Batteries.Lean.Meta.Basic
Lean.LocalContext.lastDeclM,Mathlib.Lean.LocalContext
Array.uget,Init.Data.Array.Basic
Computation.parallelRec,Mathlib.Data.Seq.Parallel
Classical.choice_of_byContradiction',Mathlib.Logic.Basic
Submodule.valFromGraph,Mathlib.LinearAlgebra.LinearPMap
split_by_characteristic_domain,Mathlib.Algebra.CharP.MixedCharZero
Const.bitraverse,Mathlib.Control.Bitraversable.Instances
WithOne.cases_on,Mathlib.Algebra.Group.WithOne.Defs
Lean.Widget.TaggedText.mapM,Lean.Widget.TaggedText
CategoryTheory.Limits.HasEqualizersOfHasPullbacksAndBinaryProducts.constructEqualizer,Mathlib.CategoryTheory.Limits.Constructions.Equalizers
Std.TreeSet.Raw.getGED,Std.Data.TreeSet.Raw.Basic
Mathlib.Meta.Positivity.throwNone,Mathlib.Tactic.Positivity.Core
Besicovitch.TauPackage.index,Mathlib.MeasureTheory.Covering.Besicovitch
WeierstrassCurve.Jacobian.addY,Mathlib.AlgebraicGeometry.EllipticCurve.Jacobian.Formula
Aesop.ScriptT.run,Aesop.Script.ScriptM
PFunctor.M.casesOn',Mathlib.Data.PFunctor.Univariate.M
Std.TreeSet.max!,Std.Data.TreeSet.Basic
Std.Internal.List.minKeyD,Std.Data.Internal.List.Associative
Quotient.liftOn,Init.Core
Lean.Core.numBinders,Lean.Meta.ExprLens
Std.ExtHashSet.get!,Std.Data.ExtHashSet.Basic
NatOrdinal.induction,Mathlib.SetTheory.Ordinal.NaturalOps
ContractingWith.efixedPoint',Mathlib.Topology.MetricSpace.Contracting
AlgebraicGeometry.IsLocalAtSource.of_isOpenImmersion,Mathlib.AlgebraicGeometry.Morphisms.Basic
Quotient.recOnSubsingleton',Mathlib.Data.Quot
Lean.PrettyPrinter.Delaborator.SubExpr.withLetVarType,Lean.PrettyPrinter.Delaborator.SubExpr
Lean.Elab.logException,Lean.Elab.Util
Std.TreeMap.find!,Std.Data.TreeMap.Basic
Lean.Compiler.LCNF.ScopeM.withBackTrackingScope,Lean.Compiler.LCNF.ScopeM
Nat.strongRec',Mathlib.Data.Nat.Init
Std.DTreeMap.Raw.getKeyD,Std.Data.DTreeMap.Raw.Basic
RootPairing.EmbeddedG2.shortRoot,Mathlib.LinearAlgebra.RootSystem.Finite.g2
Array.get!Internal,Init.Prelude
Lean.LocalContext.foldrM,Lean.LocalContext
Std.DTreeMap.Raw.getKeyGE!,Std.Data.DTreeMap.Raw.Basic
Aesop.Frontend.RuleConfig.getPhaseSpec,Aesop.Frontend.RuleExpr
Std.DTreeMap.Internal.Impl.rotateL.fun_cases,Std.Data.DTreeMap.Internal.Balancing
Pretrivialization.symm,Mathlib.Topology.FiberBundle.Trivialization
EStateM.dummyRestore,Init.Prelude
List.Pi.nil,Mathlib.Data.List.Pi
WellFounded.fixF,Init.WF
Relation.reflGen_minimal,Mathlib.Logic.Relation
List.reverseRecOn,Mathlib.Data.List.Induction
EuclideanDomain.gcdA,Mathlib.Algebra.EuclideanDomain.Defs
toIcoMod,Mathlib.Algebra.Order.ToIntervalMod
Std.DTreeMap.Internal.Impl.rotateR.fun_cases,Std.Data.DTreeMap.Internal.Balancing
CategoryTheory.MorphismProperty.IsStableUnderBaseChange.inr,Mathlib.CategoryTheory.MorphismProperty.Limits
ForM.forIn,Init.Control.State
Lean.localDeclDependsOn',Lean.MetavarContext
List.foldrIdx,Batteries.Data.List.Basic
Lean.Grind.simpMatchDiscrsOnly,Init.Grind.Util
AddLocalization.induction_on,Mathlib.GroupTheory.MonoidLocalization.Basic
SimpleGraph.ComponentCompl.lift,Mathlib.Combinatorics.SimpleGraph.Ends.Defs
MeasureTheory.Egorov.notConvergentSeqLTIndex,Mathlib.MeasureTheory.Function.Egorov
Std.TreeMap.Raw.getKeyLED,Std.Data.TreeMap.Raw.Basic
Exists.snd,Mathlib.Logic.Basic
Mathlib.Tactic.BicategoryLike.Mor₂.tgtM,Mathlib.Tactic.CategoryTheory.Coherence.Datatypes
Std.DTreeMap.Internal.Impl.Const.getDₘ,Std.Data.DTreeMap.Internal.Model
Con.liftOnUnits,Mathlib.GroupTheory.Congruence.Defs
FinVec.map,Mathlib.Data.Fin.Tuple.Reflection
Lean.Elab.Term.withoutHeedElabAsElim,Lean.Elab.Term
Std.Mutex.atomically,Std.Sync.Mutex
min_rec',Mathlib.Order.Basic
act_rel_act_of_rel_of_rel,Mathlib.Algebra.Order.Monoid.Unbundled.Defs
Aesop.checkAndTraceScript,Aesop.Script.Main
castPosNum,Mathlib.Data.Num.Basic
LSeries.convolution,Mathlib.NumberTheory.LSeries.Convolution
dslope,Mathlib.Analysis.Calculus.DSlope
CategoryTheory.Functor.coreprX,Mathlib.CategoryTheory.Yoneda
Acc.induction_bot',Mathlib.Order.WellFounded
FloatArray.forIn.loop,Init.Data.FloatArray.Basic
OrdinalApprox.lfpApprox,Mathlib.SetTheory.Ordinal.FixedPointApproximants
Lean.hasAssignedMVar,Lean.MetavarContext
LinearMap.BilinForm.dualSubmoduleParing,Mathlib.LinearAlgebra.BilinearForm.DualLattice
Mathlib.Tactic.BicategoryLike.WhiskerLeft.srcM,Mathlib.Tactic.CategoryTheory.Coherence.Normalize
Real.Angle.induction_on,Mathlib.Analysis.SpecialFunctions.Trigonometric.Angle
CategoryTheory.SmallObject.functorObjSrcFamily,Mathlib.CategoryTheory.SmallObject.Construction
FreeMagma.traverse,Mathlib.Algebra.Free
Lean.Expr.foldConsts,Lean.Util.FoldConsts
Lean.Meta.withNewBinderInfos,Lean.Meta.Basic
Monoid.CoprodI.Word.smul_induction,Mathlib.GroupTheory.CoprodI
DivInvMonoid.div',Mathlib.Algebra.Group.Defs
Lean.PersistentArray.foldl,Lean.Data.PersistentArray
CategoryTheory.Limits.IsFiltered.sequentialFunctor_obj,Mathlib.CategoryTheory.Limits.Shapes.Countable
Array.mapMonoM,Init.Data.Array.BasicAux
Aesop.recordScriptStep,Aesop.Script.ScriptM
WithTop.untop',Mathlib.Order.WithBot
Lean.PrefixTree.foldM,Lean.Data.PrefixTree
Ideal.smithCoeffs,Mathlib.LinearAlgebra.FreeModule.PID
Fin.dfoldlM.loop,Batteries.Data.Fin.Basic
ENat.nat_induction,Mathlib.Data.ENat.Basic
Sum.getRight,Init.Data.Sum.Basic
MeasureTheory.Filtration.limitProcess,Mathlib.Probability.Process.Filtration
HEq.subst,Init.Core
refl,Mathlib.Order.Defs.Unbundled
Std.TreeMap.Raw.keyAtIdxD,Std.Data.TreeMap.Raw.Basic
MLList.first,Batteries.Data.MLList.Basic
Batteries.RBNode.foldr,Batteries.Data.RBMap.Basic
CategoryTheory.Functor.Final.induction,Mathlib.CategoryTheory.Limits.Final
Array.mapSepElemsM,Init.Meta
Vector.mapM.go,Init.Data.Vector.Basic
Lean.Compiler.LCNF.normArg,Lean.Compiler.LCNF.CompilerM
Lean.Grind.CommRing.Poly.powC.induct,Init.Grind.CommRing.Poly
Lean.Meta.orelseMergeErrors,Lean.Meta.Basic
Vector.get,Init.Data.Vector.Basic
Subarray.allM,Init.Data.Array.Subarray
Lean.SyntaxNode.withArgs,Lean.Syntax
Algebra.iSup_induction',Mathlib.Algebra.Algebra.Subalgebra.Lattice
rel_of_subsingleton,Mathlib.Order.Defs.Unbundled
WellFoundedLT.fix,Mathlib.Order.RelClasses
Trans.simple,Batteries.Tactic.Trans
Std.HashSet.get,Std.Data.HashSet.Basic
t2Quotient.inductionOn,Mathlib.Topology.Separation.Hausdorff
Finsupp.induction_on_min,Mathlib.Data.Finsupp.Single
Lean.addTrace,Lean.Util.Trace
Batteries.PairingHeapImp.Heap.foldTreeM,Batteries.Data.PairingHeap
Polynomial.rootOfSplits,Mathlib.Algebra.Polynomial.Splits
FirstOrder.Language.BoundedFormula.IsPrenex.induction_on_all_not,Mathlib.ModelTheory.Complexity
Finset.truncatedSup,Mathlib.Combinatorics.SetFamily.AhlswedeZhang
Lean.RBTree.foldM,Lean.Data.RBTree
StrongFEPair.Λ,Mathlib.NumberTheory.LSeries.AbstractFuncEq
Std.DHashMap.Internal.Raw₀.Const.get!,Std.Data.DHashMap.Internal.Defs
Lean.MVarId.setFVarBinderInfo,Lean.MetavarContext
IsArtinian.induction,Mathlib.RingTheory.Artinian.Module
Finset.induction_on_max,Mathlib.Data.Finset.Max
ordinaryHypergeometricCoefficient,Mathlib.Analysis.SpecialFunctions.OrdinaryHypergeometric
Std.DTreeMap.findD,Std.Data.DTreeMap.Basic
Trunc.rec,Mathlib.Data.Quot
Tree.getOrElse,Mathlib.Data.Tree.Get
PreconnectedSpace.induction₂',Mathlib.Topology.Connected.Clopen
Vector.foldl,Init.Data.Vector.Basic
Aesop.withAtMostMaxHeartbeats,Aesop.Util.Basic
SimpleGraph.Walk.snd,Mathlib.Combinatorics.SimpleGraph.Walk
Lean.Elab.throwAbortTactic,Lean.Elab.Exception
Fintype.choose_spec,Mathlib.Data.Fintype.Inv
List.forall_mem_nil,Init.Data.List.Lemmas
CategoryTheory.ULiftHom.objDown,Mathlib.CategoryTheory.Category.ULift
Nat.anyM,Init.Data.Nat.Control
AlgebraicGeometry.IsLocalAtSource.resLE,Mathlib.AlgebraicGeometry.Morphisms.Basic
Array.findIdxM?,Init.Data.Array.Basic
Lean.Compiler.LCNF.Code.bind,Lean.Compiler.LCNF.Bind
Lean.getAsyncConstInfo,Lean.MonadEnv
Lean.Server.RequestM.readDoc,Lean.Server.Requests
Std.DHashMap.Raw.Const.getD,Std.Data.DHashMap.Raw
RingHom.FinitePresentation.polynomial_induction,Mathlib.RingTheory.FinitePresentation
Nat.div.inductionOn,Init.Data.Nat.Div.Basic
AddSubgroup.closure_induction_right,Mathlib.Algebra.Group.Subgroup.Pointwise
Mathlib.Tactic.Module.NF.eval,Mathlib.Tactic.Module
Lean.matchConstInduct,Lean.MonadEnv
SMul.comp.smul,Mathlib.Algebra.Group.Action.Defs
gaussSum,Mathlib.NumberTheory.GaussSum
Lean.trace,Lean.Util.Trace
Lean.Expr.withAppRev'.go,Batteries.Lean.Expr
CategoryTheory.ActionCategory.back,Mathlib.CategoryTheory.Action
CategoryTheory.Functor.Initial.induction,Mathlib.CategoryTheory.Limits.Final
Std.DHashMap.getKey,Std.Data.DHashMap.Basic
Lean.Meta.repeat'Core.go,Lean.Meta.Tactic.Repeat
Lean.Elab.InfoTree.collectTermInfoM,Lean.Server.InfoUtils
